boundary_index,boundary_temperature_c,probe_side,reference_region,reference_phase,reference_pressure_mpa,specific_volume_m3_kg,specific_u_j_kg,reference_quality,production_resolved,production_phase,production_temperature_c,production_pressure_mpa,phase_matches,production_minus_reference_temperature_c,production_minus_reference_pressure_mpa
266,275.1843705475329,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.963117165910907,0.03266664880256628,2590165.8576234705,0.999999,True,SuperheatedVapor,346.42661347523335,6.931671295119687,False,71.24224292770043,0.9685541292087798
266,275.1843705475329,R2-SIDE,REGION-2,SuperheatedVapor,5.963057534739248,0.03266714948656778,2590170.2051425227,,True,SuperheatedVapor,346.4278361002263,6.931600755593449,True,71.24346555269335,0.9685432208542011
267,275.18437056839457,R1-SIDE,REGION-1,SubcooledLiquid,5.963176798991923,0.0013180692496986294,1203795.7107377658,,True,SubcooledLiquid,286.6280263661348,67.4614727835559,True,11.443655797740234,61.49829598456398
267,275.18437056839457,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.963117167820244,0.0013181007605441702,1203797.2019640396,1E-06,True,SubcooledLiquid,286.62838142000953,67.40948914973065,False,11.444010851614962,61.4463719819104
267,275.18437056839457,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.963117167820244,0.03266664879121357,2590165.857608132,0.999999,True,SuperheatedVapor,346.42661347523335,6.931671297027271,False,71.24224290683878,0.9685541292070265
267,275.18437056839457,R2-SIDE,REGION-2,SuperheatedVapor,5.9630575366485665,0.03266714947521494,2590170.205127186,,True,SuperheatedVapor,346.4278361002263,6.931600757501014,True,71.2434655318317,0.9685432208524478
268,275.1843705892562,R1-SIDE,REGION-1,SubcooledLiquid,5.963176800901273,0.0013180692497609513,1203795.7108425123,,True,SubcooledLiquid,286.6280263910744,67.46147282092706,True,11.443655801818181,61.49829602002578
268,275.1843705892562,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.963117169729576,0.0013181007606064806,1203797.2020687866,1E-06,True,SubcooledLiquid,286.62838144494924,67.40948918712375,False,11.444010855693023,61.446372017394175
268,275.1843705892562,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.963117169729576,0.032666648779860925,2590165.857592795,0.999999,True,SuperheatedVapor,346.42661347523335,6.931671298934849,False,71.24224288597713,0.9685541292052733
268,275.1843705892562,R2-SIDE,REGION-2,SuperheatedVapor,5.963057538557878,0.03266714946386217,2590170.2051118487,,True,SuperheatedVapor,346.42783647275064,6.931600763548997,True,71.24346588349442,0.9685432249911186
269,275.26000683307655,R1-SIDE,REGION-1,SubcooledLiquid,5.97010241956752,0.0013182952960295753,1204175.5161213782,,True,SubcooledLiquid,286.71845621937575,67.59712144221281,True,11.458449386299208,61.62701902264529
269,275.26000683307655,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.970042719140328,0.0013183267659207993,1204177.0071449233,1E-06,True,SubcooledLiquid,286.7188112249818,67.54521590698018,False,11.458804391905232,61.575173187839845
269,275.26000683307655,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.970042719140328,0.03262551608104458,2590110.177515722,0.999999,True,SuperheatedVapor,346.5508753128398,6.939971069368602,False,71.29086847976328,0.9699283502282743
269,275.26000683307655,R2-SIDE,REGION-2,SuperheatedVapor,5.969983018713137,0.03262601631736917,2590114.5282098376,,True,SuperheatedVapor,346.55209756530826,6.939900407449193,True,71.29209073223171,0.9699173887360564
270,275.3103550732136,R1-SIDE,REGION-1,SubcooledLiquid,5.974715950385823,0.0013184458700515086,1204428.3766920867,,True,SubcooledLiquid,286.77866111716355,67.68758755567664,True,11.468306043949951,61.71287160529082
270,275.3103550732136,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.974656203823785,0.0013184773127119954,1204429.867580875,1E-06,True,SubcooledLiquid,286.77901609068465,67.63573394686696,False,11.46866101747105,61.66107774304318
270,275.3103550732136,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.974656203823785,0.03259816607629973,2590073.0374370227,0.999999,True,SuperheatedVapor,346.6335906246725,6.945498670644299,False,71.32323555145888,0.970842466820514
270,275.3103550732136,R2-SIDE,REGION-2,SuperheatedVapor,5.974596457261747,0.03259866601499276,2590077.3902474176,,True,SuperheatedVapor,346.63481287714114,6.94542792983095,True,71.32445780392754,0.9708314725692029
271,275.46072360575204,R1-SIDE,REGION-1,SubcooledLiquid,5.988510788771929,0.0013188960628088397,1205183.744917006,,True,SubcooledLiquid,286.9585106945252,67.95858199706508,True,11.49778708877318,61.97007120829315
271,275.46072360575204,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.988450904262886,0.0013189274242901706,1205185.23540425,1E-06,True,SubcooledLiquid,286.95886557244046,67.90688318099053,False,11.498141966688422,61.91843227672765
271,275.46072360575204,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.988450904262886,0.032516628240135015,2589961.754301645,0.999999,True,SuperheatedVapor,346.88061898705087,6.962020233163885,False,71.41989538129883,0.9735693289009992
271,275.46072360575204,R2-SIDE,REGION-2,SuperheatedVapor,5.988391019753844,0.032517127291688916,2589966.113445625,,True,SuperheatedVapor,346.88184049447057,6.961949247615249,True,71.42111688871853,0.973558227861405
272,275.6050840735436,R1-SIDE,REGION-1,SubcooledLiquid,6.001777314199232,0.0013193289643061614,1205909.189694676,,True,SubcooledLiquid,287.13123564158957,68.21989713430652,True,11.526151568045975,62.21811982010729
272,275.6050840735436,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.001717297026261,0.001319360248059113,1205910.6797977206,1E-06,True,SubcooledLiquid,287.13159042802874,68.16834651960123,False,11.52650635448515,62.16662922257497
272,275.6050840735436,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.001717297026261,0.032438551998026574,2589854.4068330526,0.999999,True,SuperheatedVapor,347.11776390528314,6.9778997865282175,False,71.51267983173955,0.9761824895019569
272,275.6050840735436,R2-SIDE,REGION-2,SuperheatedVapor,6.001657279853291,0.032439050200361204,2589858.772076178,,True,SuperheatedVapor,347.1189850401785,6.977828568622844,True,71.51390096663488,0.9761712887695531
273,275.7495581537486,R1-SIDE,REGION-1,SubcooledLiquid,6.015076735461899,0.0013197628915313363,1206635.4588014537,,True,SubcooledLiquid,287.30415685748903,68.482550630165,True,11.554598703740453,62.4674738947031
273,275.7495581537486,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.0150165852960455,0.0013197940976973504,1206636.9485212802,1E-06,True,SubcooledLiquid,287.30451155268577,68.43114793610229,False,11.554953398937187,62.416131350806246
273,275.7495581537486,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.0150165852960455,0.03236061345633823,2589746.4729492646,0.999999,True,SuperheatedVapor,347.3550783221052,6.9938093617467505,False,71.60552016835663,0.978792776450705
273,275.7495581537486,R2-SIDE,REGION-2,SuperheatedVapor,6.014956435130193,0.03236111081120506,2589750.844314683,,True,SuperheatedVapor,347.3562987119518,6.993737905986318,True,71.60674055820323,0.9787814708561253
274,275.8048092722893,R1-SIDE,REGION-1,SubcooledLiquid,6.020168767202633,0.0013199290195691428,1206913.2725113796,,True,SubcooledLiquid,287.3703029789,68.58329787728418,True,11.56549370661071,62.56312911008155
274,275.8048092722893,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.0201085661169715,0.0013199601961170948,1206914.7620849928,1E-06,True,SubcooledLiquid,287.3706576392841,68.53195164760136,False,11.565848366994828,62.511843081484386
274,275.8048092722893,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.0201085661169715,0.03233086000758938,2589705.062923346,0.999999,True,SuperheatedVapor,347.44582861214417,6.99989822794051,False,71.64101933985489,0.9797896618235384
274,275.8048092722893,R2-SIDE,REGION-2,SuperheatedVapor,6.020048365031311,0.03233135703899832,2589709.4366349783,,True,SuperheatedVapor,347.44704900199076,6.999826684047305,True,71.64223972970149,0.9797783190159937
275,275.8487251222133,R1-SIDE,REGION-1,SubcooledLiquid,6.0242184696131496,0.0013200611366995891,1207134.116748213,,True,SubcooledLiquid,287.4228849400507,68.66349501824469,True,11.574159817837426,62.63927654863154
275,275.8487251222133,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.024158228030869,0.0013200922897269544,1207135.606205747,1E-06,True,SubcooledLiquid,287.4232395727969,68.61219362748186,False,11.574514450583592,62.58803539945099
275,275.8487251222133,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.024158228030869,0.032307231444025565,2589672.0960115977,0.999999,True,SuperheatedVapor,347.51795864391136,7.004739705428052,False,71.66923352169806,0.980581477397183
275,275.8487251222133,R2-SIDE,REGION-2,SuperheatedVapor,6.024097986448589,0.03230772821858858,2589676.4715900184,,True,SuperheatedVapor,347.5191786612338,7.004668087240186,True,71.67045353902051,0.9805701007915975
276,275.95865174531946,R1-SIDE,REGION-1,SubcooledLiquid,6.034364478821478,0.0013203921207457377,1207687.0194262394,,True,SubcooledLiquid,287.55452843481896,68.8647018088867,True,11.595876689499505,62.83033733006521
276,275.95865174531946,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.034304135780119,0.001320423214979925,1207688.508593738,1E-06,True,SubcooledLiquid,287.55488299850913,68.81351249525386,False,11.596231253189671,62.77920835947374
276,275.95865174531946,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.034304135780119,0.03224816656539102,2589589.3717089184,0.999999,True,SuperheatedVapor,347.6984973660577,7.0168654020267445,False,71.73984562073827,0.9825612662466252
276,275.95865174531946,R2-SIDE,REGION-2,SuperheatedVapor,6.034243792738762,0.03224866269801405,2589593.751967634,,True,SuperheatedVapor,347.6997170108556,7.016793603558402,True,71.74106526553612,0.9825498108196404
277,276.1304154813289,R1-SIDE,REGION-1,SubcooledLiquid,6.050244046191057,0.0013209100936626918,1208551.2425431253,,True,SubcooledLiquid,287.7602958436013,69.18042601789,True,11.629880362272388,63.130181971698946
277,276.1304154813289,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.050183544355614,0.001320941096263853,1208552.7312589528,1E-06,True,SubcooledLiquid,287.76065029975064,69.12941137147176,False,11.63023481842174,63.07922782711615
277,276.1304154813289,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.050183544355614,0.03215610490307142,2589459.5273674796,0.999999,True,SuperheatedVapor,347.9805609006902,7.0358317165048945,False,71.8501454193613,0.9856481721492809
277,276.1304154813289,R2-SIDE,REGION-2,SuperheatedVapor,6.050123042520171,0.032156600035430624,2589463.914960811,,True,SuperheatedVapor,347.9817798004393,7.035759633104871,True,71.85136431911042,0.9856365905847007
278,276.3073304116723,R1-SIDE,REGION-1,SubcooledLiquid,6.066633178286155,0.001321444623795625,1209441.7615974955,,True,SubcooledLiquid,287.97232418987994,69.50732757115424,True,11.664993778207645,63.44069439286808
278,276.3073304116723,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.066572512561029,0.001321475532311971,1209443.2498500545,1E-06,True,SubcooledLiquid,287.97267853572737,69.45649224995212,False,11.665348124055072,63.38991973739109
278,276.3073304116723,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.066572512561029,0.03206157333838337,2589325.041452121,0.999999,True,SuperheatedVapor,348.2710330554752,7.055391318689341,False,71.96370264380289,0.9888188061283119
278,276.3073304116723,R2-SIDE,REGION-2,SuperheatedVapor,6.066511846835904,0.03206206744402474,2589329.4366275836,,True,SuperheatedVapor,348.2722508376512,7.05531893610223,True,71.9649204259789,0.9888070892663263
279,276.49290496110916,R1-SIDE,REGION-1,SubcooledLiquid,6.083860930246919,0.0013220064378055175,1210376.2830224982,,True,SubcooledLiquid,288.1948292910711,69.85210657668684,True,11.701924329961912,63.768245646439915
279,276.49290496110916,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.083800092245996,0.001322037247953712,1210377.7707912563,1E-06,True,SubcooledLiquid,288.1951835217277,69.80145872812616,False,11.702278560618538,63.71765863588017
279,276.49290496110916,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.083800092245996,0.0319627307840194,2589183.1554721994,0.999999,True,SuperheatedVapor,348.5756577837235,7.075934464143745,False,72.08275282261434,0.9921343718977491
279,276.49290496110916,R2-SIDE,REGION-2,SuperheatedVapor,6.0837392542450734,0.031963223816539675,2589187.558631119,,True,SuperheatedVapor,348.57687482085055,7.075861770352006,True,72.08396985974139,0.9921225161069325
280,276.68489103913305,R1-SIDE,REGION-1,SubcooledLiquid,6.101723182693757,0.0013225888732761996,1211343.538542492,,True,SubcooledLiquid,288.4251282244029,70.2108339398712,True,11.740237185269848,64.10911075717743
280,276.68489103913305,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.101662166072096,0.001322619582003233,1211345.0258130662,1E-06,True,SubcooledLiquid,288.42548233644436,70.1603793649258,False,11.740591297311312,64.05871719885371
280,276.68489103913305,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.101662166072096,0.031860812544051695,2589035.4844183684,0.999999,True,SuperheatedVapor,348.89072548772674,7.097214895140876,False,72.20583444859369,0.9955527290687805
280,276.68489103913305,R2-SIDE,REGION-2,SuperheatedVapor,6.101601149450436,0.031861304470512754,2589039.8958692886,,True,SuperheatedVapor,348.8919414072809,7.097141873319341,True,72.20705036814786,0.9955407238689054
281,276.88175147771847,R1-SIDE,REGION-1,SubcooledLiquid,6.120080496732066,0.0013231873800128708,1212335.8251351996,,True,SubcooledLiquid,288.66138693695234,70.58083564516406,True,11.779635459233873,64.46075514843199
281,276.88175147771847,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.1200192965391,0.0013232179851072595,1212337.3118974254,1E-06,True,SubcooledLiquid,288.6617409279585,70.53057854001796,False,11.77998945024001,64.41055924347886
281,276.88175147771847,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.1200192965391,0.031756663497413545,2588883.1291218335,0.999999,True,SuperheatedVapor,349.21369331611334,7.119063960076217,False,72.33194183839487,0.9990446635371173
281,276.88175147771847,R2-SIDE,REGION-2,SuperheatedVapor,6.119958096346135,0.031757154294088555,2588887.549110038,,True,SuperheatedVapor,349.2149081180944,7.118990599762426,True,72.33315664037593,0.9990325034162906
282,277.0836132824419,R1-SIDE,REGION-1,SubcooledLiquid,6.138947952205528,0.0013238024472673002,1213353.8206927916,,True,SubcooledLiquid,288.9037668316171,70.96253306328478,True,11.820153549175188,64.82358511107925
282,277.0836132824419,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.138886563339894,0.0013238329464768644,1213355.3069363933,1E-06,True,SubcooledLiquid,288.90412069914134,70.912477700769,False,11.820507416699456,64.77359113742911
282,277.0836132824419,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.138886563339894,0.03165024203984768,2588725.917260151,0.999999,True,SuperheatedVapor,349.5447467860207,7.141497090244962,False,72.46113350357882,1.0026105269050678
282,277.0836132824419,R2-SIDE,REGION-2,SuperheatedVapor,6.138825174474261,0.0316507316825971,2588730.346039292,,True,SuperheatedVapor,349.5459604704289,7.141423380518572,True,72.462347187987,1.0025982060443113
283,277.28852211534956,R1-SIDE,REGION-1,SubcooledLiquid,6.158145598019165,0.001324428207652267,1214387.7013123678,,True,SubcooledLiquid,289.14992888389713,71.3523880952446,True,11.861406768547567,65.19424249722545
283,277.28852211534956,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.158084017178993,0.0013244585997713202,1214389.187032276,1E-06,True,SubcooledLiquid,289.1502826267325,71.30253675368363,False,11.861760511382954,65.14445273650463
283,277.28852211534956,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.158084017178993,0.03154259935682906,2588565.3084301734,0.999999,True,SuperheatedVapor,349.88065871880383,7.164297963289561,False,72.59213660345426,1.0062139461105684
283,277.28852211534956,R2-SIDE,REGION-2,SuperheatedVapor,6.158022436338822,0.03154308783294391,2588569.746171236,,True,SuperheatedVapor,349.88187091311454,7.164223892236451,True,72.59334879776497,1.0062014558976289
284,277.4965558946134,R1-SIDE,REGION-1,SubcooledLiquid,6.177682878388666,0.0013250649692087347,1215437.8855987983,,True,SubcooledLiquid,289.39997276161864,71.75067797379398,True,11.903416867005262,65.57299509540532
284,277.4965558946134,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.1776211021776435,0.0013250952530070494,1215439.3707898995,1E-06,True,SubcooledLiquid,289.40032637854756,71.70103297794476,False,11.903770483934181,65.52341187576712
284,277.4965558946134,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.1776211021776435,0.03143371028650633,2588401.1918308996,0.999999,True,SuperheatedVapor,350.22153193119004,7.1874755868074205,False,72.72497603657666,1.009854484629777
284,277.4965558946134,R2-SIDE,REGION-2,SuperheatedVapor,6.177559325966622,0.03143419758303123,2588405.6387102674,,True,SuperheatedVapor,350.2227430079274,7.187401150261568,True,72.72618711331404,1.0098418242949458
285,277.70717749595633,R1-SIDE,REGION-1,SubcooledLiquid,6.1975113740116035,0.0013257111545712126,1216501.6862523584,,True,SubcooledLiquid,289.65325863151395,72.15649852836717,True,11.94608113555762,65.95898715435557
285,277.70717749595633,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.197449399517608,0.0013257413291131997,1216503.170911053,1E-06,True,SubcooledLiquid,289.6536121216793,72.10706164149441,False,11.946434625722986,65.9096122419768
285,277.70717749595633,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.197449399517608,0.0313238705307445,2588233.944046844,0.999999,True,SuperheatedVapor,350.5664615614759,7.210970276236019,False,72.85928406551955,1.0135208767184105
285,277.70717749595633,R2-SIDE,REGION-2,SuperheatedVapor,6.197387425023614,0.03132435663795225,2588238.400219207,,True,SuperheatedVapor,350.5676711481159,7.210895462693425,True,72.86049365215956,1.0135080376698111
286,277.9191054522993,R1-SIDE,REGION-1,SubcooledLiquid,6.217511869087629,0.0013263628805038293,1217572.6482663217,,True,SubcooledLiquid,289.90824958721953,72.56747415318625,True,11.989144134920252,66.34996228409862
286,277.9191054522993,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.217449694590683,0.0013263929455283206,1217574.132392365,1E-06,True,SubcooledLiquid,289.90860295056314,72.51824585398491,False,11.989497498263859,66.30079615939422
286,277.9191054522993,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.217449694590683,0.03121375775633742,2588064.5489374893,0.999999,True,SuperheatedVapor,350.9133231031618,7.234638754338335,False,72.99421765086254,1.0171890597476523
286,277.9191054522993,R2-SIDE,REGION-2,SuperheatedVapor,6.217387520093737,0.03121424267185645,2588069.0145023996,,True,SuperheatedVapor,350.9145315722286,7.234563562339529,True,72.99542611992933,1.0171760422457918
287,278.13301288485525,R1-SIDE,REGION-1,SubcooledLiquid,6.237749119014367,0.0013270222594561297,1218654.18842074,,True,SubcooledLiquid,290.16575914779526,72.98499436744608,True,12.032746262940009,66.74724524843171
287,278.13301288485525,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.237686742146946,0.001327052214362017,1218655.6720122998,1E-06,True,SubcooledLiquid,290.1661123838809,72.93597578222636,False,12.033099499025639,66.69828904007942
287,278.13301288485525,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.237686742146946,0.031103029851289477,2587892.439075893,0.999999,True,SuperheatedVapor,351.2631924066368,7.258555658161872,False,73.13017952178154,1.0208689160149262
287,278.13301288485525,R2-SIDE,REGION-2,SuperheatedVapor,6.237624365279524,0.031103513569061384,2587896.9141639867,,True,SuperheatedVapor,351.2643993856061,7.258480076930911,True,73.13138650075086,1.0208557116513868
288,278.3475722014904,R1-SIDE,REGION-1,SubcooledLiquid,6.258098534543138,0.0013276852348377052,1219739.6069989135,,True,SubcooledLiquid,290.4241921425985,73.40654112668062,True,12.076619941108106,67.14844259213749
288,278.3475722014904,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.258035954183596,0.0013277150797132813,1219741.0900575647,1E-06,True,SubcooledLiquid,290.4245452518011,73.35773206909954,False,12.076973050310698,67.09969611491594
288,278.3475722014904,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.258035954183596,0.03099237975495516,2587718.6581412274,0.999999,True,SuperheatedVapor,351.6138704605264,7.282571784882287,False,73.26629825903603,1.0245358306986914
288,278.3475722014904,R2-SIDE,REGION-2,SuperheatedVapor,6.257973373824054,0.030992862276430305,2587723.142825112,,True,SuperheatedVapor,351.61507594939803,7.282495809804552,True,73.26750374790765,1.024522435980498
289,278.56269953846925,R1-SIDE,REGION-1,SubcooledLiquid,6.278552681062846,0.0013283515679907319,1220828.4868584948,,True,SubcooledLiquid,290.68344925202257,73.83199688321443,True,12.120749713553323,67.55344420215158
289,278.56269953846925,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.278489896163884,0.0013283813029690674,1220829.9693860833,1E-06,True,SubcooledLiquid,290.68380223478187,73.78339708213295,False,12.121102696312619,67.50490718596906
289,278.56269953846925,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.278489896163884,0.030881852324930282,2587543.2606590465,0.999999,True,SuperheatedVapor,351.96519447167884,7.306676647675321,False,73.4024949332096,1.028186751511437
289,278.56269953846925,R2-SIDE,REGION-2,SuperheatedVapor,6.278427111264922,0.03088233365205132,2587547.7550082277,,True,SuperheatedVapor,351.966398470453,7.306600274153257,True,73.40369893198374,1.0281731628883346
290,278.77853245735173,R1-SIDE,REGION-1,SubcooledLiquid,6.299125179139081,0.001329021706284354,1221921.5316706756,,True,SubcooledLiquid,290.9436980168276,74.26168272488539,True,12.165165559475895,67.96255754574631
290,278.77853245735173,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.299062188517196,0.0013290513314301682,1221923.0136687714,1E-06,True,SubcooledLiquid,290.9440508735171,74.21329203978318,False,12.165518416165355,67.91422985126599
290,278.77853245735173,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.299062188517196,0.03077137863565818,2587366.120525435,0.999999,True,SuperheatedVapor,352.31736150548807,7.330884490610982,False,73.53882904813634,1.0318223020937864
290,278.77853245735173,R2-SIDE,REGION-2,SuperheatedVapor,6.298999197895311,0.030771858769630577,2587370.6246162844,,True,SuperheatedVapor,352.31856364164037,7.3308077097568,True,73.54003118428864,1.031808511861489
291,278.99378421306585,R1-SIDE,REGION-1,SubcooledLiquid,6.319693513681139,0.0013296916629832573,1223012.2276494452,,True,SubcooledLiquid,291.20338753558224,74.6930638543096,True,12.209603322516386,68.37337034062845
291,278.99378421306585,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.319630317377965,0.0013297211790145927,1223013.7091228114,1E-06,True,SubcooledLiquid,291.2037402673361,74.64488090139547,False,12.209956054270265,68.3252505840175
291,278.99378421306585,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.319630317377965,0.030661615731711816,2587188.289121405,0.999999,True,SuperheatedVapor,352.6682451928315,7.355049561498324,False,73.67446097976563,1.0354192441203587
291,278.99378421306585,R2-SIDE,REGION-2,SuperheatedVapor,6.319567121074791,0.030662094680839948,2587192.8029725384,,True,SuperheatedVapor,352.66944546636194,7.354972370571713,True,73.67566125329608,1.0354052494969217
292,279.20919802188894,R1-SIDE,REGION-1,SubcooledLiquid,6.340328642096508,0.0013303637536802757,1224104.3411786538,,True,SubcooledLiquid,291.46341456634616,75.12764613180059,True,12.254216544457222,68.78731748970408
292,279.20919802188894,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.340265239444113,0.0013303931609353638,1224105.822130271,1E-06,True,SubcooledLiquid,291.4637671738741,75.0796702510566,False,12.254569151985152,68.73940501161249
292,279.20919802188894,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.340265239444113,0.030552181495519973,2587009.1521463655,0.999999,True,SuperheatedVapor,353.01903127878916,7.379253732160929,False,73.80983325690022,1.0389884927168156
292,279.20919802188894,R2-SIDE,REGION-2,SuperheatedVapor,6.340201836791719,0.030552659263983768,2587013.6758102714,,True,SuperheatedVapor,353.02022968969777,7.379176126969377,True,73.81103166780883,1.0389742901776584
293,279.42397137880334,R1-SIDE,REGION-1,SubcooledLiquid,6.360953608021738,0.0013310354762648715,1225193.8038905712,,True,SubcooledLiquid,291.7228104501361,75.56382585605527,True,12.298839071332736,69.20287224803354
293,279.42397137880334,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.3608899991217465,0.0013310647754839712,1225195.2843253845,1E-06,True,SubcooledLiquid,291.7231629346154,75.51605562283503,False,12.299191555812058,69.15516562371327
293,279.42397137880334,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.3608899991217465,0.030443480342592283,2586829.377159196,0.999999,True,SuperheatedVapor,353.3683853810563,7.403405202117148,False,73.94441400225298,1.0425152029954017
293,279.42397137880334,R2-SIDE,REGION-2,SuperheatedVapor,6.360826390221756,0.030443956938934785,2586833.9106519413,,True,SuperheatedVapor,353.36958192934287,7.403327179832527,True,73.94561055053953,1.042500789610771
294,279.63773699402816,R1-SIDE,REGION-1,SubcooledLiquid,6.381532640032515,0.0013317056703784497,1226278.7479946932,,True,SubcooledLiquid,291.981130474927,76.00084879823338,True,12.34339348089884,69.61931615820086
294,279.63773699402816,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.381468825344261,0.0013317348624800102,1226280.227918532,1E-06,True,SubcooledLiquid,291.98148283774583,75.95328244952005,False,12.34374584371767,69.57181362417579
294,279.63773699402816,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.381468825344261,0.030335691609156137,2586649.281364319,0.999999,True,SuperheatedVapor,353.7156861289776,7.427460856671931,False,74.07794913494945,1.0459920313276694
294,279.63773699402816,R2-SIDE,REGION-2,SuperheatedVapor,6.3814050106560085,0.030336167043848936,2586653.8246849347,,True,SuperheatedVapor,353.71688081464276,7.427382415067961,True,74.0791438206146,1.0459774044119525
295,279.8510682284831,R1-SIDE,REGION-1,SubcooledLiquid,6.402120508646861,0.0013323761242931599,1227362.0796984173,,True,SubcooledLiquid,292.23906659486136,76.43988289776343,True,12.38799836637827,70.03776238911657
295,279.8510682284831,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.402056488081979,0.0013324052099024095,1227363.5591157384,1E-06,True,SubcooledLiquid,292.2394188370806,76.39251922943212,False,12.388350608597534,69.99046274135014
295,279.8510682284831,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.402056488081979,0.030228520271661116,2586468.3898046133,0.999999,True,SuperheatedVapor,354.06183912930555,7.451483393427432,False,74.21077090082247,1.0494269053454524
295,279.8510682284831,R2-SIDE,REGION-2,SuperheatedVapor,6.401992467517099,0.030228994551991996,2586472.942978327,,True,SuperheatedVapor,354.06303195234864,7.4514045291154405,True,74.21196372386555,1.0494120615983418
296,280,R1-SIDE,REGION-1,SubcooledLiquid,6.416523446273189,0.0013328451486827285,1228118.7320147166,,True,SubcooledLiquid,292.41922190826597,76.74811354636087,True,12.419221908265968,70.33159010008768
296,280,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.416459281680371,0.0013328741601874923,1228120.21108047,1E-06,True,SubcooledLiquid,292.41957406677864,76.70089090859084,False,12.419574066778637,70.28443162691046
296,280,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.416459281680371,0.030153936244103213,2586341.415090722,0.999999,True,SuperheatedVapor,354.30321890461244,7.468262546125541,False,74.30321890461244,1.0518032644451702
296,280,R2-SIDE,REGION-2,SuperheatedVapor,6.416395117087554,0.030154409721453935,2586345.9751700433,,True,SuperheatedVapor,354.3044102375583,7.468183382233279,True,74.30441023755827,1.0517882651457242
297,280.0627813100815,R1-SIDE,REGION-1,SubcooledLiquid,6.422602329034578,0.0013330431013429387,1228437.7812324103,,True,SubcooledLiquid,292.4951860077168,76.87847505737838,True,12.43240469763532,70.4558727283438
